computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source
win-dc-228.attackrange.local,{5ABCFE62-E703-6040-F34D-00000000AD01},2021-03-04 13:56:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E72E-6040-F44D-00000000AD01},2021-03-04 13:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E72E-6040-F54D-00000000AD01},2021-03-04 13:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E72F-6040-F64D-00000000AD01},2021-03-04 13:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E73D-6040-F74D-00000000AD01},2021-03-04 13:57:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E73E-6040-F84D-00000000AD01},2021-03-04 13:57:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E73E-6040-F94D-00000000AD01},2021-03-04 13:57:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E73F-6040-FA4D-00000000AD01},2021-03-04 13:57:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E76A-6040-FB4D-00000000AD01},2021-03-04 13:58:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E76A-6040-FC4D-00000000AD01},2021-03-04 13:58:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E76B-6040-FD4D-00000000AD01},2021-03-04 13:58:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E779-6040-FE4D-00000000AD01},2021-03-04 13:58:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E77A-6040-004E-00000000AD01},2021-03-04 13:58:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E77A-6040-FF4D-00000000AD01},2021-03-04 13:58:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E77B-6040-014E-00000000AD01},2021-03-04 13:58:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7A6-6040-024E-00000000AD01},2021-03-04 13:59:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7A6-6040-034E-00000000AD01},2021-03-04 13:59:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7A7-6040-044E-00000000AD01},2021-03-04 13:59:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7B5-6040-054E-00000000AD01},2021-03-04 13:59:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7B6-6040-064E-00000000AD01},2021-03-04 13:59:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7B6-6040-074E-00000000AD01},2021-03-04 13:59:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7B7-6040-084E-00000000AD01},2021-03-04 13:59:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7E2-6040-094E-00000000AD01},2021-03-04 14:00:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7E2-6040-0A4E-00000000AD01},2021-03-04 14:00:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7E3-6040-0B4E-00000000AD01},2021-03-04 14:00:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7F1-6040-0C4E-00000000AD01},2021-03-04 14:00:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7F2-6040-0D4E-00000000AD01},2021-03-04 14:00:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7F2-6040-0E4E-00000000AD01},2021-03-04 14:00:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E7F3-6040-0F4E-00000000AD01},2021-03-04 14:00:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E81E-6040-104E-00000000AD01},2021-03-04 14:01:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E81E-6040-114E-00000000AD01},2021-03-04 14:01:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E81F-6040-124E-00000000AD01},2021-03-04 14:01:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E82D-6040-134E-00000000AD01},2021-03-04 14:01:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E82E-6040-144E-00000000AD01},2021-03-04 14:01:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E82E-6040-154E-00000000AD01},2021-03-04 14:01:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E82F-6040-164E-00000000AD01},2021-03-04 14:01:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E85A-6040-174E-00000000AD01},2021-03-04 14:02:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E85A-6040-184E-00000000AD01},2021-03-04 14:02:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E85B-6040-194E-00000000AD01},2021-03-04 14:02:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E869-6040-1A4E-00000000AD01},2021-03-04 14:02:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E86A-6040-1B4E-00000000AD01},2021-03-04 14:02:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E86A-6040-1C4E-00000000AD01},2021-03-04 14:02:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E86B-6040-1D4E-00000000AD01},2021-03-04 14:02:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E896-6040-1E4E-00000000AD01},2021-03-04 14:03:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E896-6040-1F4E-00000000AD01},2021-03-04 14:03:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E897-6040-204E-00000000AD01},2021-03-04 14:03:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8A5-6040-214E-00000000AD01},2021-03-04 14:03:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8A6-6040-224E-00000000AD01},2021-03-04 14:03:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8A6-6040-234E-00000000AD01},2021-03-04 14:03:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8A7-6040-244E-00000000AD01},2021-03-04 14:03:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8D2-6040-254E-00000000AD01},2021-03-04 14:04:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8D2-6040-264E-00000000AD01},2021-03-04 14:04:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8D3-6040-274E-00000000AD01},2021-03-04 14:04:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8E1-6040-284E-00000000AD01},2021-03-04 14:04:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8E2-6040-294E-00000000AD01},2021-03-04 14:04:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8E2-6040-2A4E-00000000AD01},2021-03-04 14:04:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E8E3-6040-2B4E-00000000AD01},2021-03-04 14:04:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E90E-6040-2C4E-00000000AD01},2021-03-04 14:05:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E90E-6040-2D4E-00000000AD01},2021-03-04 14:05:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E90F-6040-2E4E-00000000AD01},2021-03-04 14:05:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E91D-6040-2F4E-00000000AD01},2021-03-04 14:05:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E91E-6040-304E-00000000AD01},2021-03-04 14:05:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E91E-6040-314E-00000000AD01},2021-03-04 14:05:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E91F-6040-324E-00000000AD01},2021-03-04 14:05:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E94A-6040-334E-00000000AD01},2021-03-04 14:06:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E94A-6040-344E-00000000AD01},2021-03-04 14:06:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E94B-6040-354E-00000000AD01},2021-03-04 14:06:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E959-6040-364E-00000000AD01},2021-03-04 14:06:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E95A-6040-374E-00000000AD01},2021-03-04 14:06:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E95A-6040-384E-00000000AD01},2021-03-04 14:06:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E95B-6040-394E-00000000AD01},2021-03-04 14:06:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E986-6040-3A4E-00000000AD01},2021-03-04 14:07:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E986-6040-3B4E-00000000AD01},2021-03-04 14:07:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E987-6040-3C4E-00000000AD01},2021-03-04 14:07:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E995-6040-3D4E-00000000AD01},2021-03-04 14:07:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E996-6040-3E4E-00000000AD01},2021-03-04 14:07:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E996-6040-3F4E-00000000AD01},2021-03-04 14:07:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E997-6040-404E-00000000AD01},2021-03-04 14:07:15+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B3-6040-414E-00000000AD01},2021-03-04 14:07:45+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B3-6040-424E-00000000AD01},2021-03-04 14:07:45+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B3-6040-434E-00000000AD01},2021-03-04 14:07:45+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B3-6040-444E-00000000AD01},2021-03-04 14:07:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B3-6040-454E-00000000AD01},2021-03-04 14:07:45+00:00,4,1,2,2,0,3,3,0,0,1,0,0,1,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B3-6040-454E-00000000AD01},2021-03-04 14:07:50+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B9-6040-464E-00000000AD01},2021-03-04 14:07:50+00:00,5,1,2,2,1,3,3,0,1,1,1,0,1,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-E9B9-6040-464E-00000000AD01},2021-03-04 14:07:55+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
